cell	bio_celltype
cell_1423	Sst
cell_1068	L6b CTX
cell_6518	L6b CTX
cell_1125	L6b CTX
cell_1162	L6b CTX
cell_1133	L6b CTX
cell_5382	L6b CTX
cell_2688	L6b CTX
cell_6409	L6b CTX
cell_2703	L6b CTX
cell_6460	L6b CTX
cell_6412	L6b CTX
cell_3035	L6 IT CTX
cell_4450	L6b CTX
cell_2734	L6b CTX
cell_3287	L6b CTX
cell_3258	L6b CTX
cell_1115	L6b CTX
cell_3042	L6 IT CTX
cell_5319	L6b CTX
cell_3154	L5 NP CTX
cell_3244	L6b CTX
cell_1030	L6b CTX
cell_1477	L6b CTX
cell_1496	Sst
cell_2814	L6b CTX
cell_2173	Sst
cell_5208	L6b CTX
cell_2599	L6b CTX
cell_5285	L6b CTX
cell_1209	L6b CTX
cell_5393	L6b CTX
cell_1486	L6b CTX
cell_6257	L6b CTX
cell_4133	L6b CTX
cell_4142	L6b CTX
cell_6438	L6b CTX
cell_5391	L5 NP CTX
cell_2839	L6b CTX
cell_2567	L6b CTX
cell_2473	L6b CTX
cell_4064	Vip
cell_4448	L6b CTX
cell_3038	L6 IT CTX
cell_1236	L6b CTX
cell_3276	L6b CTX
cell_4233	L6b CTX
cell_2996	L6b CTX
cell_3008	L6b CTX
cell_1471	L6b CTX
cell_1509	L6b CTX
cell_4179	L6b CTX
cell_2141	L6b CTX
cell_6428	L6 CT CTX
cell_4227	Vip
cell_1156	L6b CTX
cell_1530	L6b CTX
cell_3055	L6b CTX
cell_1507	L6b CTX
cell_2727	L6b CTX
cell_1358	L5 NP CTX
cell_2794	L6b CTX
cell_4281	L6b CTX
cell_1276	L6 IT CTX
cell_1229	L6b CTX
cell_5317	L6 CT CTX
cell_5404	L6b CTX
cell_1061	L5 NP CTX
cell_4956	L5 NP CTX
cell_4490	L6b CTX
cell_7644	Sst
cell_6501	L6b CTX
cell_1022	Vip
cell_1227	L6b CTX
cell_4053	L6b CTX
cell_596	L6 IT CTX
cell_2632	L6b CTX
cell_6376	L6 IT CTX
cell_3045	L6b CTX
cell_4503	L6b CTX
cell_1116	L6b CTX
cell_1213	L6b CTX
cell_5574	L6b CTX
cell_984	L6 CT CTX
cell_3282	L6b CTX
cell_6444	L6b CTX
cell_7638	L6 CT CTX
cell_3066	L6b CTX
cell_2816	L6b CTX
cell_1222	L6 CT CTX
cell_4441	L6 IT CTX
cell_2687	L6b CTX
cell_1386	L6b CTX
cell_982	L6b CTX
cell_5306	Vip
cell_1096	L6b CTX
cell_2910	L6b CTX
cell_1040	Vip
cell_5365	L6b CTX
cell_6258	L6b CTX
cell_4176	L6b CTX
cell_4476	L5 NP CTX
cell_3267	L6b CTX
cell_4497	L6b CTX
cell_1487	L6b CTX
cell_6371	L5 NP CTX
cell_5374	L6b CTX
cell_3296	L6b CTX
cell_3049	L6b CTX
cell_4187	L6b CTX
cell_1036	L6b CTX
cell_4198	L6b CTX
cell_4452	L6b CTX
cell_2623	L6b CTX
cell_4178	L6 IT CTX
cell_4295	L6b CTX
cell_1155	L6b CTX
cell_4467	L6b CTX
cell_1475	L5 NP CTX
cell_1034	L6b CTX
cell_3293	L6b CTX
cell_6331	L6b CTX
cell_788	L6b CTX
cell_944	L6b CTX
cell_3250	L6b CTX
cell_1039	L6b CTX
cell_1163	L6b CTX
cell_858	Sst
cell_4241	Vip
cell_1478	L5 NP CTX
cell_3163	L6b CTX
cell_1349	L6b CTX
cell_2822	L6b CTX
cell_4120	Vip
cell_1043	L6b CTX
cell_1488	Sst
cell_966	L6b CTX
cell_2435	L6b CTX
cell_1037	L6b CTX
cell_1427	L5 NP CTX
cell_4472	L6b CTX
cell_1019	L6b CTX
cell_1002	L6 IT CTX
cell_4506	L6b CTX
cell_930	L6b CTX
cell_5143	L6b CTX
cell_1150	L6b CTX
cell_1056	L6b CTX
cell_1463	L6b CTX
cell_4480	L6b CTX
cell_1099	L6b CTX
cell_2964	L6b CTX
cell_4501	L6b CTX
cell_2628	L6b CTX
cell_6434	Sst
cell_3262	L6b CTX
cell_3223	L6 IT CTX
cell_2657	L6b CTX
cell_4445	L6 IT CTX
cell_1440	L6b CTX
cell_1180	L6b CTX
cell_1501	Sst
cell_1137	L6b CTX
cell_7831	L6b CTX
cell_2930	L6b CTX
cell_3192	L6b CTX
cell_1514	L6b CTX
cell_4484	L6b CTX
cell_1106	L6b CTX
cell_2999	L6 IT CTX
cell_2925	L6b CTX
cell_3069	L6b CTX
cell_3047	L6b CTX
cell_2206	L6b CTX
cell_4477	L6b CTX
cell_4102	L6b CTX
cell_2493	L6 CT CTX
cell_980	L6b CTX
cell_4239	L6b CTX
cell_947	L6b CTX
cell_6380	L6b CTX
cell_4139	L6b CTX
cell_1082	L5 NP CTX
cell_2605	L6b CTX
cell_5280	L6b CTX
cell_1159	L6b CTX
cell_1485	L6b CTX
cell_5357	L6b CTX
cell_130	Sst
cell_4458	L6b CTX
cell_2586	L6b CTX
cell_4177	L6b CTX
cell_2824	L6b CTX
cell_3249	L6b CTX
cell_2647	L6b CTX
cell_2737	L6b CTX
cell_2841	L6b CTX
cell_5323	Vip
cell_3229	L6b CTX
cell_1168	L6b CTX
cell_1057	Vip
cell_2699	L5 NP CTX
cell_1121	L6b CTX
cell_2482	L6b CTX
cell_2912	L6b CTX
cell_1490	L6 IT CTX
cell_6399	L6b CTX
cell_2717	L4/5 IT CTX
cell_4196	L6b CTX
cell_1232	L5 NP CTX
cell_1481	Vip
cell_4224	L6b CTX
cell_1004	L6b CTX
cell_1519	Sst
cell_6446	L6b CTX
cell_1226	L6b CTX
cell_5288	L6b CTX
cell_1474	L6b CTX
cell_2603	L6 CT CTX
cell_355	Sst
cell_1505	L6b CTX
cell_4217	L6b CTX
cell_1449	L6b CTX
cell_2598	L5 NP CTX
cell_2724	L6b CTX
cell_3044	L6b CTX
cell_3288	L6b CTX
cell_3285	L6b CTX
cell_3075	L6b CTX
cell_2314	L6b CTX
cell_1101	Vip
cell_2808	L6 CT CTX
cell_3251	L6b CTX
cell_2757	L6b CTX
cell_1228	L6b CTX
cell_1234	L6b CTX
cell_4433	L5 NP CTX
cell_3012	L6b CTX
cell_7041	L6b CTX
cell_1524	L6b CTX
cell_4790	L2/3 IT CTX-1
cell_3025	L6b CTX
cell_3085	L6b CTX
cell_5713	L6 IT CTX
cell_1979	L4/5 IT CTX
cell_5	L6b CTX
cell_3691	L5 IT CTX
cell_2973	L6b CTX
cell_4312	L6 IT CTX
cell_7084	L5 NP CTX
cell_5544	L6 IT CTX
cell_4439	L6 IT CTX
cell_1803	L2/3 IT CTX-1
cell_5661	L2/3 IT CTX-1
cell_4513	L5 NP CTX
cell_2956	L6b CTX
cell_6426	L6b CTX
cell_5616	L6b CTX
cell_4807	L2/3 IT CTX-1
cell_7367	L5 NP CTX
cell_5671	L2/3 IT CTX-1
cell_5587	L6b CTX
cell_5796	L2/3 IT CTX-1
cell_5815	L5 NP CTX
cell_4360	L6 IT CTX
cell_3011	L6b CTX
cell_3684	L5 IT CTX
cell_3466	L6 IT CTX
cell_4720	L2/3 IT CTX-1
cell_3622	L2/3 IT CTX-1
cell_5742	L2/3 IT CTX-1
cell_5528	L6 IT CTX
cell_5055	L6b CTX
cell_5352	L6b CTX
cell_6148	L5 IT CTX
cell_4817	L5 NP CTX
cell_5888	L4/5 IT CTX
cell_6712	L2/3 IT CTX-1
cell_5943	L2/3 IT CTX-1
cell_3424	L2/3 IT CTX-1
cell_2655	L5 NP CTX
cell_5791	L6b CTX
cell_5931	L4/5 IT CTX
cell_5593	L5 IT CTX
cell_3544	L5 NP CTX
cell_4822	L5 IT CTX
cell_4954	L4/5 IT CTX
cell_6731	L5 NP CTX
cell_2952	L5 NP CTX
cell_6749	L2/3 IT CTX-1
cell_7636	L6b CTX
cell_3609	L5 NP CTX
cell_1876	L5 NP CTX
cell_7339	L5 NP CTX
cell_5606	Lamp5
cell_4914	L6 IT CTX
cell_4565	L2/3 IT CTX-1
cell_2944	L5 NP CTX
cell_6573	L5 NP CTX
cell_6065	L6b CTX
cell_6746	L5 NP CTX
cell_619	L5 NP CTX
cell_4564	L6b CTX
cell_6583	L5 NP CTX
cell_1641	L2/3 IT CTX-1
cell_4426	L5 NP CTX
cell_458	L4/5 IT CTX
cell_4510	L6b CTX
cell_2842	L5 NP CTX
cell_5711	L5 PT CTX
cell_6553	L5 NP CTX
cell_4977	L2/3 IT CTX-1
cell_6282	L6 IT CTX
cell_5642	L2/3 IT CTX-1
cell_1560	L5 NP CTX
cell_3716	L4/5 IT CTX
cell_762	L6 IT CTX
cell_1546	L6 IT CTX
cell_3891	L5 IT CTX
cell_423	L4/5 IT CTX
cell_2600	Vip
cell_2046	L4/5 IT CTX
cell_3372	L2/3 IT CTX-1
cell_5581	L6b CTX
cell_3865	L6 IT CTX
cell_5970	L5 IT CTX
cell_1795	L2/3 IT CTX-1
cell_324	Vip
cell_1688	Vip
cell_5178	L6 CT CTX
cell_3720	L4/5 IT CTX
cell_5124	L2/3 IT CTX-1
cell_1647	L2/3 IT CTX-1
cell_6111	L6 IT CTX
cell_1305	L2/3 IT CTX-1
cell_3982	L6 IT CTX
cell_4737	L2/3 IT CTX-1
cell_4258	Vip
cell_7828	Vip
cell_5860	L4/5 IT CTX
cell_774	L6b CTX
cell_5523	L6 IT CTX
cell_1047	L5 NP CTX
cell_2202	L2/3 IT CTX-1
cell_622	L4/5 IT CTX
cell_5679	L5 PT CTX
cell_6751	L2/3 IT CTX-1
cell_775	L5 PT CTX
cell_5756	L2/3 IT CTX-1
cell_7372	L5 PT CTX
cell_1651	L2/3 IT CTX-1
cell_2748	L6b CTX
cell_124	L4/5 IT CTX
cell_278	L4/5 IT CTX
cell_1821	L4/5 IT CTX
cell_4773	L4/5 IT CTX
cell_3243	L6 IT CTX
cell_449	L5 NP CTX
cell_591	L4/5 IT CTX
cell_2844	L5 NP CTX
cell_4656	L2/3 IT CTX-1
cell_2060	L4/5 IT CTX
cell_2204	Lamp5
cell_3792	L6b CTX
cell_3156	L6 IT CTX
cell_3177	L6b CTX
cell_1743	L2/3 IT CTX-1
cell_4771	L2/3 IT CTX-1
cell_1701	L2/3 IT CTX-1
cell_3381	L2/3 IT CTX-1
cell_3141	Vip
cell_5749	L2/3 IT CTX-1
cell_2241	L4/5 IT CTX
cell_2792	L6 IT CTX
cell_3155	L6b CTX
cell_97	L4/5 IT CTX
cell_6580	L6b CTX
cell_113	L4/5 IT CTX
cell_3731	L4/5 IT CTX
cell_3169	L6b CTX
cell_1601	L2/3 IT CTX-1
cell_5187	L5 NP CTX
cell_906	L6 CT CTX
cell_2782	L6 IT CTX
cell_3143	Vip
cell_1613	L2/3 IT CTX-1
cell_4746	L5 NP CTX
cell_5657	L2/3 IT CTX-1
cell_334	L2/3 IT CTX-1
cell_1843	L2/3 IT CTX-1
cell_614	L4/5 IT CTX
cell_5583	L5 NP CTX
cell_229	L2/3 IT CTX-1
cell_3797	L4/5 IT CTX
cell_1800	L4/5 IT CTX
cell_4530	L2/3 IT CTX-1
cell_4415	L6 IT CTX
cell_972	L6 CT CTX
cell_2365	L6 IT CTX
cell_3625	L2/3 IT CTX-1
cell_4405	L6 IT CTX
cell_337	L2/3 IT CTX-1
cell_54	L2/3 IT CTX-1
cell_1742	L2/3 IT CTX-1
cell_3423	L2/3 IT CTX-1
cell_3172	L6b CTX
cell_1698	L2/3 IT CTX-1
cell_7825	L5 NP CTX
cell_1716	Vip
cell_3186	L6b CTX
cell_6586	L6b CTX
cell_5152	L6 IT CTX
cell_2966	L6b CTX
cell_3159	L6b CTX
cell_290	L4/5 IT CTX
cell_6541	L5 NP CTX
cell_2316	L6 CT CTX
cell_3184	L6b CTX
cell_3146	L6b CTX
cell_2707	Vip
cell_1201	L6b CTX
cell_3107	L6b CTX
cell_1087	L6b CTX
cell_3129	L6b CTX
cell_1181	L5 IT CTX
cell_1191	Vip
cell_5366	Vip
cell_3126	L5 NP CTX
cell_3182	L6b CTX
cell_3151	L6b CTX
cell_4411	L6 IT CTX
cell_1182	L6b CTX
cell_1179	L5 IT CTX
cell_3198	L6b CTX
cell_3218	Vip
cell_2604	Vip
cell_1383	L6b CTX
cell_3115	L6b CTX
cell_2788	L6 IT CTX
cell_1189	L6b CTX
cell_2704	L6b CTX
cell_2896	Vip
cell_2901	L6b CTX
cell_3140	L5 IT CTX
cell_2663	Vip
cell_5371	L5 NP CTX
cell_3122	L6b CTX
cell_3138	L6b CTX
cell_3210	L6b CTX
cell_2713	Vip
cell_1202	L6b CTX
cell_4277	L6b CTX
cell_3176	L6b CTX
cell_4185	Vip
cell_1194	L5 IT CTX
cell_5455	L6b CTX
cell_3167	Vip
cell_1192	Vip
cell_3104	L6b CTX
cell_3201	L6b CTX
cell_3188	L6b CTX
cell_3171	L6b CTX
cell_2902	L6b CTX
cell_2928	L6b CTX
cell_3127	L6b CTX
cell_3202	L6b CTX
cell_3205	Vip
cell_5630	L6b CTX
cell_3112	L6b CTX
cell_3137	L6b CTX
cell_3183	L6b CTX
cell_3211	L6b CTX
cell_1498	L6b CTX
cell_3217	L6 CT CTX
cell_1200	Sst
cell_1186	L5 PT CTX
cell_3135	L6b CTX
cell_3161	L6b CTX
cell_3175	L6b CTX
cell_7067	L5 IT CTX
cell_2924	L6b CTX
cell_3118	L6b CTX
cell_1184	L6b CTX
cell_3130	L5 NP CTX
cell_3134	L6b CTX
cell_3121	L6b CTX
cell_2722	Vip
cell_2899	Vip
cell_2654	Vip
cell_2720	Vip
cell_3105	L5 IT CTX
cell_3136	L5 IT CTX
cell_4262	L5 IT CTX
cell_3133	Vip
cell_1190	L5 IT CTX
cell_1185	Vip
cell_4266	Vip
cell_2652	Vip
cell_6595	L6b CTX
cell_3124	L6b CTX
cell_3204	L6 CT CTX
cell_3132	L5 IT CTX
cell_1196	L6b CTX
cell_3148	L6b CTX
cell_2716	Vip
cell_1195	L5 IT CTX
cell_3152	Vip
cell_3199	L6b CTX
cell_3200	L5 IT CTX
cell_3123	L5 IT CTX
cell_3147	L6b CTX
cell_2965	L6b CTX
cell_3187	L6b CTX
cell_3120	L6b CTX
cell_3180	L6b CTX
cell_3131	L5 NP CTX
cell_3220	L6b CTX
cell_1090	Vip
cell_3179	L6b CTX
cell_3209	Vip
cell_3178	L6b CTX
cell_5398	Vip
cell_5408	L5 PT CTX
cell_2648	Vip
cell_4256	L5 NP CTX
cell_3197	L6b CTX
cell_1382	L6b CTX
cell_5397	Vip
cell_1381	Vip
cell_5126	L6 IT CTX
cell_1554	L5 IT CTX
cell_3672	L5 IT CTX
cell_3680	L5 IT CTX
cell_1748	L4/5 IT CTX
cell_4434	L5 NP CTX
cell_3882	L6 IT CTX
cell_3757	L6b CTX
cell_576	L4/5 IT CTX
cell_47	L6b CTX
cell_6076	Vip
cell_2420	L6 CT CTX
cell_192	L6b CTX
cell_5467	L6 IT CTX
cell_592	L4/5 IT CTX
cell_874	L6b CTX
cell_1014	L6b CTX
cell_1567	Vip
cell_175	L6b CTX
cell_6047	L6b CTX
cell_4132	L6 IT CTX
cell_2773	L6 IT CTX
cell_4906	L6b CTX
cell_3361	L2/3 IT CTX-1
cell_2217	L5 IT CTX
cell_288	L2/3 IT CTX-1
cell_4396	L6 IT CTX
cell_6168	L5 PT CTX
cell_3333	L2/3 IT CTX-1
cell_5669	Vip
cell_1767	L4/5 IT CTX
cell_4302	L5 IT CTX
cell_6487	L6 IT CTX
cell_4313	L6 IT CTX
cell_197	L6b CTX
cell_4828	Vip
cell_176	L6b CTX
cell_103	L4/5 IT CTX
cell_6466	L6b CTX
cell_382	L4/5 IT CTX
cell_6327	Sst
cell_52	L6b CTX
cell_1604	Vip
cell_907	L6 CT CTX
cell_3626	L4/5 IT CTX
cell_1752	L4/5 IT CTX
cell_6009	L4/5 IT CTX
cell_4557	L6b CTX
cell_851	L6 IT CTX
cell_3376	L2/3 IT CTX-1
cell_855	L5 NP CTX
cell_1928	L4/5 IT CTX
cell_6564	L6b CTX
cell_564	L4/5 IT CTX
cell_5484	L6 IT CTX
cell_4921	L4/5 IT CTX
cell_4747	L5 NP CTX
cell_344	L5 PT CTX
cell_5027	L5 NP CTX
cell_3342	L6 IT CTX
cell_879	L6b CTX
cell_6546	L6b CTX
cell_3733	L4/5 IT CTX
cell_5555	L6 IT CTX
cell_2170	L5 IT CTX
cell_5538	L6b CTX
cell_5457	L6b CTX
cell_114	L5 NP CTX
cell_3629	L6 CT CTX
cell_5904	L5 NP CTX
cell_6469	L6b CTX
cell_4383	L6 IT CTX
cell_98	L4/5 IT CTX
cell_371	L4/5 IT CTX
cell_4881	L4/5 IT CTX
cell_105	L4/5 IT CTX
cell_1661	L2/3 IT CTX-1
cell_5037	L6b CTX
cell_3724	L5 IT CTX
cell_380	L4/5 IT CTX
cell_2216	L6 CT CTX
cell_6578	L6b CTX
cell_2615	L6b CTX
cell_2142	L4/5 IT CTX
cell_4278	L6 IT CTX
cell_5034	L5 NP CTX
cell_1940	L4/5 IT CTX
cell_3673	L4/5 IT CTX
cell_4246	Vip
cell_6756	L6b CTX
cell_3690	L4/5 IT CTX
cell_4550	L6b CTX
cell_4066	L6b CTX
cell_6	L6b CTX
cell_6147	L5 PT CTX
cell_6150	L5 PT CTX
cell_520	L4/5 IT CTX
cell_302	L6b CTX
cell_877	L6 IT CTX
cell_599	L4/5 IT CTX
cell_7080	L6b CTX
cell_2225	L5 IT CTX
cell_4526	L6 IT CTX
cell_1676	L2/3 IT CTX-1
cell_3310	L6b CTX
cell_660	L5 IT CTX
cell_3394	Lamp5
cell_1734	L2/3 IT CTX-1
cell_6575	L6b CTX
cell_5302	L6b CTX
cell_5161	Sst
cell_4337	L5 IT CTX
cell_6346	L6 CT CTX
cell_3648	L2/3 IT CTX-1
cell_5917	L4/5 IT CTX
cell_1590	L2/3 IT CTX-1
cell_4108	L5 NP CTX
cell_2638	L6b CTX
cell_2668	Vip
cell_66	L2/3 IT CTX-1
cell_4156	L6b CTX
cell_6560	L6b CTX
cell_3826	L6b CTX
cell_5537	L6b CTX
cell_1553	L5 NP CTX
cell_5237	Vip
cell_3036	L6b CTX
cell_6574	L6b CTX
cell_432	L4/5 IT CTX
cell_5089	L5 IT CTX
cell_913	L6 CT CTX
cell_3736	L4/5 IT CTX
cell_4191	L6 CT CTX
cell_3942	L6 CT CTX
cell_3303	L5 NP CTX
cell_1413	Sst
cell_2356	Vip
cell_586	L4/5 IT CTX
cell_5144	L5 PT CTX
cell_4878	L4/5 IT CTX
cell_4155	L6b CTX
cell_1254	Sst
cell_4858	L6b CTX
cell_3297	L6b CTX
cell_4709	L2/3 IT CTX-1
cell_2635	L6b CTX
cell_5525	L6b CTX
cell_2546	L6 CT CTX
cell_216	L2/3 IT CTX-1
cell_6561	L6b CTX
cell_265	L5 IT CTX
cell_5142	L6 CT CTX
cell_236	Lamp5
cell_739	L6b CTX
cell_2653	L6b CTX
cell_317	L2/3 IT CTX-1
cell_754	L4/5 IT CTX
cell_2756	L5 NP CTX
cell_6592	L6b CTX
cell_740	L5 NP CTX
cell_5636	L2/3 IT CTX-1
cell_3327	Vip
cell_6556	L6b CTX
cell_1552	L6b CTX
cell_40	L2/3 IT CTX-1
cell_4548	L2/3 IT CTX-1
cell_3345	L6b CTX
cell_333	L4/5 IT CTX
cell_3001	L6b CTX
cell_623	L5 NP CTX
cell_358	L4/5 IT CTX
cell_4087	L6 CT CTX
cell_3139	L6b CTX
cell_4650	L2/3 IT CTX-1
cell_5159	L6 IT CTX
cell_3349	Vip
cell_1566	Vip
cell_4194	L6 CT CTX
cell_5951	L4/5 IT CTX
cell_5535	L6b CTX
cell_3002	L6b CTX
cell_6565	L6b CTX
cell_3450	L2/3 IT CTX-1
cell_5561	L6 IT CTX
cell_396	L4/5 IT CTX
cell_4515	L6b CTX
cell_3634	L4/5 IT CTX
cell_407	L5 NP CTX
cell_700	L5 NP CTX
cell_19	Vip
cell_25	Vip
cell_3511	L2/3 IT CTX-1
cell_1681	L2/3 IT CTX-1
cell_783	L6b CTX
cell_5865	Vip
cell_5922	L6 IT CTX
cell_6535	L5 NP CTX
cell_5959	L4/5 IT CTX
cell_3825	L6b CTX
cell_6326	L6 IT CTX
cell_1372	L6b CTX
cell_779	L6 CT CTX
cell_5147	L6 IT CTX
cell_4535	Vip
cell_6294	L6 CT CTX
cell_3606	L4/5 IT CTX
cell_4814	L2/3 IT CTX-1
cell_2182	L4/5 IT CTX
cell_2621	L6b CTX
cell_3383	L5 PT CTX
cell_419	L4/5 IT CTX
cell_867	L6 CT CTX
cell_3991	L6 IT CTX
cell_2507	L6 CT CTX
cell_4422	L6b CTX
cell_1032	L5 NP CTX
cell_5833	L6b CTX
cell_6571	L6b CTX
cell_3330	Vip
cell_6545	L5 IT CTX
cell_106	L4/5 IT CTX
cell_2189	L5 PT CTX
cell_3407	L5 NP CTX
cell_2465	Vip
cell_406	L4/5 IT CTX
cell_2984	L6b CTX
cell_3641	L5 NP CTX
cell_4172	L6b CTX
cell_7370	L5 PT CTX
cell_3252	Vip
cell_2197	L5 NP CTX
cell_3479	L2/3 IT CTX-1
cell_4556	L6b CTX
cell_1322	L6b CTX
cell_627	L4/5 IT CTX
cell_1759	L4/5 IT CTX
cell_1697	L4/5 IT CTX
cell_1844	L2/3 IT CTX-1
cell_3305	Lamp5
cell_3010	L6b CTX
cell_3259	Vip
cell_3160	L6b CTX
cell_289	L2/3 IT CTX-1
cell_3940	L5 IT CTX
cell_158	Vip
cell_2755	L5 IT CTX
cell_5592	L6b CTX
cell_2637	L6b CTX
cell_4529	L6b CTX
cell_5301	L6b CTX
cell_211	L6b CTX
cell_4209	Lamp5
cell_4551	L6b CTX
cell_5184	L5 NP CTX
cell_3685	L4/5 IT CTX
cell_2738	L6b CTX
cell_1776	L2/3 IT CTX-1
cell_936	L6 CT CTX
cell_2754	Sst
cell_4509	L6b CTX
cell_2588	L6b CTX
cell_3693	L4/5 IT CTX
cell_6584	L5 NP CTX
cell_5091	L6 CT CTX
cell_3895	L5 PT CTX
cell_5937	Vip
cell_210	L6b CTX
cell_5526	L6b CTX
cell_6139	Lamp5
cell_116	L4/5 IT CTX
cell_1964	L4/5 IT CTX
cell_4540	L6b CTX
cell_7839	L6b CTX
cell_3173	L5 NP CTX
cell_6577	L6b CTX
cell_4973	L6 IT CTX
cell_1459	L6b CTX
cell_349	L4/5 IT CTX
cell_5891	Sst
cell_220	L2/3 IT CTX-1
cell_4041	L6 CT CTX
cell_6585	L6b CTX
cell_4189	L6 CT CTX
cell_1563	L5 NP CTX
cell_6576	L5 NP CTX
cell_4465	L6b CTX
cell_6562	L5 IT CTX
cell_2048	Lamp5
cell_5025	L5 IT CTX
cell_172	L6b CTX
cell_4311	L6 IT CTX
cell_411	L4/5 IT CTX
cell_926	L6 CT CTX
cell_1400	L6b CTX
cell_2651	L6b CTX
cell_2054	L4/5 IT CTX
cell_6745	L2/3 IT CTX-1
cell_3356	L6b CTX
cell_4745	L2/3 IT CTX-1
cell_2864	L6b CTX
cell_4517	L6b CTX
cell_2591	L6b CTX
cell_280	L2/3 IT CTX-1
cell_5625	L6b CTX
cell_2667	L5 NP CTX
cell_4591	L5 NP CTX
cell_761	L6 CT CTX
cell_2740	L6b CTX
cell_2963	L6b CTX
cell_3666	L2/3 IT CTX-1
cell_2066	L4/5 IT CTX
cell_1599	L2/3 IT CTX-1
cell_1398	L6b CTX
cell_1721	L2/3 IT CTX-1
cell_6579	L6b CTX
cell_4109	L6b CTX
cell_1550	L6b CTX
cell_3304	L6b CTX
cell_3203	L6b CTX
cell_4201	L6b CTX
cell_1551	L6b CTX
cell_4285	Vip
cell_28	Lamp5
cell_2357	L5 NP CTX
cell_2389	L6b CTX
cell_3331	Sst
cell_4011	Vip
cell_712	L4/5 IT CTX
cell_15	L5 PT CTX
cell_2394	L6 CT CTX
cell_3729	L4/5 IT CTX
cell_294	Vip
cell_1365	L6b CTX
cell_1938	L4/5 IT CTX
cell_6582	L5 NP CTX
cell_4674	L2/3 IT CTX-1
cell_5108	Sst
cell_4533	Vip
cell_6558	L6b CTX
cell_3153	L5 NP CTX
cell_133	L4/5 IT CTX
cell_630	L5 NP CTX
cell_4424	L6b CTX
cell_75	L4/5 IT CTX
cell_21	Vip
cell_3298	Vip
cell_1987	L4/5 IT CTX
cell_5096	L4/5 IT CTX
cell_737	Sst
cell_1562	L6b CTX
cell_3448	L2/3 IT CTX-1
cell_782	L6b CTX
cell_6572	L5 NP CTX
cell_3869	L6 CT CTX
cell_1339	Sst
cell_6581	L5 NP CTX
cell_241	L2/3 IT CTX-1
cell_2878	L5 NP CTX
cell_1354	Sst
cell_240	L2/3 IT CTX-1
cell_2985	L6b CTX
cell_1646	L2/3 IT CTX-1
cell_1805	L6 CT CTX
cell_848	L6 CT CTX
cell_2490	L6b CTX
cell_1444	Sst
cell_2758	L6 IT CTX
cell_1294	L6 CT CTX
cell_889	L6 CT CTX
cell_5133	Sst
cell_6142	Sst
cell_5580	L5 IT CTX
cell_951	L6b CTX
cell_1441	Sst
cell_1658	L2/3 IT CTX-1
cell_4162	L6b CTX
cell_1251	L6b CTX
cell_153	L6b CTX
cell_1093	L6b CTX
cell_1223	L6b CTX
cell_1389	L6b CTX
cell_3096	L6b CTX
cell_402	Vip
cell_1340	Sst
cell_187	L5 PT CTX
cell_51	Sst
cell_2643	L6b CTX
cell_1248	L5 NP CTX
cell_3864	L6 IT CTX
cell_904	Vip
cell_316	L2/3 IT CTX-1
cell_5361	L6b CTX
cell_1428	L6b CTX
cell_4425	L5 NP CTX
cell_7823	L6b CTX
cell_1643	L2/3 IT CTX-1
cell_4823	L5 NP CTX
cell_88	L4/5 IT CTX
cell_1631	L2/3 IT CTX-1
cell_4329	L6 IT CTX
cell_954	L6b CTX
cell_843	L6b CTX
cell_2290	L6b CTX
cell_22	L2/3 IT CTX-1
cell_4364	L5 NP CTX
cell_4522	Sst
cell_953	L6b CTX
cell_5346	L6 CT CTX
cell_2922	L6b CTX
cell_961	L6b CTX
cell_196	Sst
cell_1238	L6b CTX
cell_1283	L6 CT CTX
cell_2886	L6b CTX
cell_1515	L5 NP CTX
cell_42	L5 PT CTX
cell_1344	L6 IT CTX
cell_14	L6b CTX
cell_1547	L5 NP CTX
cell_2809	L6b CTX
cell_6306	Sst
cell_1635	Sst
cell_401	L2/3 IT CTX-1
cell_3338	Sst
cell_4207	Sst
cell_233	L2/3 IT CTX-1
cell_902	L6 CT CTX
cell_2423	L6b CTX
cell_4731	L2/3 IT CTX-1
cell_3358	L2/3 IT CTX-1
cell_1385	L6b CTX
cell_2104	Lamp5
cell_119	L4/5 IT CTX
cell_2164	L5 IT CTX
cell_5308	L6b CTX
cell_1113	L6b CTX
cell_3956	L6b CTX
cell_155	L6b CTX
cell_4511	L5 NP CTX
cell_1244	Sst
cell_4069	L6b CTX
cell_1534	L6b CTX
cell_152	L6b CTX
cell_2228	L4/5 IT CTX
cell_1479	L6 CT CTX
cell_861	L6 CT CTX
cell_3076	L5 NP CTX
cell_92	L2/3 IT CTX-1
cell_4036	L6 CT CTX
cell_1623	L2/3 IT CTX-1
cell_3419	L2/3 IT CTX-1
cell_950	L6b CTX
cell_844	L6 CT CTX
cell_297	L5 PT CTX
cell_2186	L5 NP CTX
cell_884	L6b CTX
cell_5905	L5 NP CTX
cell_4098	L6b CTX
cell_1568	L6b CTX
cell_4512	L6b CTX
cell_2768	L6b CTX
cell_3043	L6b CTX
cell_4521	L5 NP CTX
cell_5341	L6b CTX
cell_2832	L6b CTX
cell_3268	L5 NP CTX
cell_650	L5 IT CTX
cell_3034	L6b CTX
cell_4212	L6b CTX
cell_343	L6b CTX
cell_85	L4/5 IT CTX
cell_4520	L6b CTX
