cell	bio_celltype
cell_621	(2) Fribroblast-like (AV mesenchyme related)
cell_622	(2) Fribroblast-like (AV mesenchyme related)
cell_623	(5) Smooth muscle cells/ fibroblast-like
cell_624	(2) Fribroblast-like (AV mesenchyme related)
cell_625	(5) Smooth muscle cells/ fibroblast-like
cell_627	(5) Smooth muscle cells/ fibroblast-like
cell_628	(14) Cells related to cardiac neural crest
cell_629	(3) Subepicardial cells
cell_630	(3) Subepicardial cells
cell_631	(5) Smooth muscle cells/ fibroblast-like
cell_632	(5) Smooth muscle cells/ fibroblast-like
cell_633	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_634	(5) Smooth muscle cells/ fibroblast-like
cell_635	(3) Subepicardial cells
cell_636	(5) Smooth muscle cells/ fibroblast-like
cell_637	(3) Subepicardial cells
cell_638	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_639	(5) Smooth muscle cells/ fibroblast-like
cell_640	(5) Smooth muscle cells/ fibroblast-like
cell_641	(5) Smooth muscle cells/ fibroblast-like
cell_642	(8) Fibroblast-like (outflow tract & valve related)
cell_643	(5) Smooth muscle cells/ fibroblast-like
cell_644	(2) Fribroblast-like (AV mesenchyme related)
cell_645	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_646	(5) Smooth muscle cells/ fibroblast-like
cell_647	(3) Subepicardial cells
cell_648	(5) Smooth muscle cells/ fibroblast-like
cell_649	(3) Subepicardial cells
cell_653	(8) Fibroblast-like (outflow tract & valve related)
cell_654	(0) Capillary endothelium
cell_655	(5) Smooth muscle cells/ fibroblast-like
cell_656	(2) Fribroblast-like (AV mesenchyme related)
cell_657	(0) Capillary endothelium
cell_658	(5) Smooth muscle cells/ fibroblast-like
cell_659	(5) Smooth muscle cells/ fibroblast-like
cell_660	(8) Fibroblast-like (outflow tract & valve related)
cell_661	(8) Fibroblast-like (outflow tract & valve related)
cell_662	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_663	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_664	(2) Fribroblast-like (AV mesenchyme related)
cell_665	(8) Fibroblast-like (outflow tract & valve related)
cell_666	(8) Fibroblast-like (outflow tract & valve related)
cell_667	(2) Fribroblast-like (AV mesenchyme related)
cell_668	(10) Endothelium/ pericytes/ adventia
cell_669	(5) Smooth muscle cells/ fibroblast-like
cell_670	(3) Subepicardial cells
cell_671	(5) Smooth muscle cells/ fibroblast-like
cell_674	(2) Fribroblast-like (AV mesenchyme related)
cell_675	(5) Smooth muscle cells/ fibroblast-like
cell_677	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_678	(10) Endothelium/ pericytes/ adventia
cell_679	(5) Smooth muscle cells/ fibroblast-like
cell_680	(5) Smooth muscle cells/ fibroblast-like
cell_681	(5) Smooth muscle cells/ fibroblast-like
cell_682	(5) Smooth muscle cells/ fibroblast-like
cell_683	(5) Smooth muscle cells/ fibroblast-like
cell_685	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_686	(5) Smooth muscle cells/ fibroblast-like
cell_688	(5) Smooth muscle cells/ fibroblast-like
cell_689	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_690	(5) Smooth muscle cells/ fibroblast-like
cell_691	(5) Smooth muscle cells/ fibroblast-like
cell_692	(5) Smooth muscle cells/ fibroblast-like
cell_693	(5) Smooth muscle cells/ fibroblast-like
cell_694	(5) Smooth muscle cells/ fibroblast-like
cell_696	(5) Smooth muscle cells/ fibroblast-like
cell_697	(5) Smooth muscle cells/ fibroblast-like
cell_698	(5) Smooth muscle cells/ fibroblast-like
cell_699	(5) Smooth muscle cells/ fibroblast-like
cell_700	(5) Smooth muscle cells/ fibroblast-like
cell_701	(5) Smooth muscle cells/ fibroblast-like
cell_702	(5) Smooth muscle cells/ fibroblast-like
cell_703	(5) Smooth muscle cells/ fibroblast-like
cell_704	(5) Smooth muscle cells/ fibroblast-like
cell_705	(5) Smooth muscle cells/ fibroblast-like
cell_706	(3) Subepicardial cells
cell_709	(5) Smooth muscle cells/ fibroblast-like
cell_710	(5) Smooth muscle cells/ fibroblast-like
cell_712	(5) Smooth muscle cells/ fibroblast-like
cell_714	(8) Fibroblast-like (outflow tract & valve related)
cell_715	(8) Fibroblast-like (outflow tract & valve related)
cell_716	(0) Capillary endothelium
cell_718	(5) Smooth muscle cells/ fibroblast-like
cell_720	(5) Smooth muscle cells/ fibroblast-like
cell_721	(5) Smooth muscle cells/ fibroblast-like
cell_722	(5) Smooth muscle cells/ fibroblast-like
cell_723	(5) Smooth muscle cells/ fibroblast-like
cell_724	(8) Fibroblast-like (outflow tract & valve related)
cell_725	(3) Subepicardial cells
cell_726	(5) Smooth muscle cells/ fibroblast-like
cell_727	(5) Smooth muscle cells/ fibroblast-like
cell_728	(3) Subepicardial cells
cell_729	(5) Smooth muscle cells/ fibroblast-like
cell_730	(5) Smooth muscle cells/ fibroblast-like
cell_731	(14) Cells related to cardiac neural crest
cell_732	(8) Fibroblast-like (outflow tract & valve related)
cell_733	(5) Smooth muscle cells/ fibroblast-like
cell_734	(5) Smooth muscle cells/ fibroblast-like
cell_735	(5) Smooth muscle cells/ fibroblast-like
cell_736	(5) Smooth muscle cells/ fibroblast-like
cell_737	(5) Smooth muscle cells/ fibroblast-like
cell_738	(5) Smooth muscle cells/ fibroblast-like
cell_739	(5) Smooth muscle cells/ fibroblast-like
cell_740	(3) Subepicardial cells
cell_741	(5) Smooth muscle cells/ fibroblast-like
cell_742	(5) Smooth muscle cells/ fibroblast-like
cell_743	(5) Smooth muscle cells/ fibroblast-like
cell_744	(5) Smooth muscle cells/ fibroblast-like
cell_745	(5) Smooth muscle cells/ fibroblast-like
cell_746	(5) Smooth muscle cells/ fibroblast-like
cell_747	(5) Smooth muscle cells/ fibroblast-like
cell_748	(5) Smooth muscle cells/ fibroblast-like
cell_749	(5) Smooth muscle cells/ fibroblast-like
cell_750	(5) Smooth muscle cells/ fibroblast-like
cell_751	(5) Smooth muscle cells/ fibroblast-like
cell_752	(8) Fibroblast-like (outflow tract & valve related)
cell_753	(5) Smooth muscle cells/ fibroblast-like
cell_754	(5) Smooth muscle cells/ fibroblast-like
cell_755	(5) Smooth muscle cells/ fibroblast-like
cell_756	(5) Smooth muscle cells/ fibroblast-like
cell_757	(5) Smooth muscle cells/ fibroblast-like
cell_758	(5) Smooth muscle cells/ fibroblast-like
cell_759	(5) Smooth muscle cells/ fibroblast-like
cell_760	(5) Smooth muscle cells/ fibroblast-like
cell_761	(5) Smooth muscle cells/ fibroblast-like
cell_762	(5) Smooth muscle cells/ fibroblast-like
cell_763	(5) Smooth muscle cells/ fibroblast-like
cell_764	(5) Smooth muscle cells/ fibroblast-like
cell_765	(5) Smooth muscle cells/ fibroblast-like
cell_766	(5) Smooth muscle cells/ fibroblast-like
cell_767	(5) Smooth muscle cells/ fibroblast-like
cell_768	(5) Smooth muscle cells/ fibroblast-like
cell_769	(5) Smooth muscle cells/ fibroblast-like
cell_770	(5) Smooth muscle cells/ fibroblast-like
cell_771	(5) Smooth muscle cells/ fibroblast-like
cell_772	(5) Smooth muscle cells/ fibroblast-like
cell_773	(5) Smooth muscle cells/ fibroblast-like
cell_774	(5) Smooth muscle cells/ fibroblast-like
cell_775	(5) Smooth muscle cells/ fibroblast-like
cell_776	(5) Smooth muscle cells/ fibroblast-like
cell_777	(5) Smooth muscle cells/ fibroblast-like
cell_778	(5) Smooth muscle cells/ fibroblast-like
cell_779	(5) Smooth muscle cells/ fibroblast-like
cell_780	(5) Smooth muscle cells/ fibroblast-like
cell_781	(5) Smooth muscle cells/ fibroblast-like
cell_782	(5) Smooth muscle cells/ fibroblast-like
cell_783	(5) Smooth muscle cells/ fibroblast-like
cell_784	(5) Smooth muscle cells/ fibroblast-like
cell_785	(5) Smooth muscle cells/ fibroblast-like
cell_786	(5) Smooth muscle cells/ fibroblast-like
cell_787	(5) Smooth muscle cells/ fibroblast-like
cell_788	(5) Smooth muscle cells/ fibroblast-like
cell_789	(5) Smooth muscle cells/ fibroblast-like
cell_790	(5) Smooth muscle cells/ fibroblast-like
cell_791	(5) Smooth muscle cells/ fibroblast-like
cell_792	(5) Smooth muscle cells/ fibroblast-like
cell_794	(5) Smooth muscle cells/ fibroblast-like
cell_795	(5) Smooth muscle cells/ fibroblast-like
cell_796	(5) Smooth muscle cells/ fibroblast-like
cell_797	(5) Smooth muscle cells/ fibroblast-like
cell_798	(5) Smooth muscle cells/ fibroblast-like
cell_799	(5) Smooth muscle cells/ fibroblast-like
cell_800	(5) Smooth muscle cells/ fibroblast-like
cell_801	(5) Smooth muscle cells/ fibroblast-like
cell_802	(5) Smooth muscle cells/ fibroblast-like
cell_803	(2) Fribroblast-like (AV mesenchyme related)
cell_804	(5) Smooth muscle cells/ fibroblast-like
cell_805	(5) Smooth muscle cells/ fibroblast-like
cell_806	(5) Smooth muscle cells/ fibroblast-like
cell_808	(5) Smooth muscle cells/ fibroblast-like
cell_809	(5) Smooth muscle cells/ fibroblast-like
cell_810	(5) Smooth muscle cells/ fibroblast-like
cell_811	(5) Smooth muscle cells/ fibroblast-like
cell_812	(5) Smooth muscle cells/ fibroblast-like
cell_813	(5) Smooth muscle cells/ fibroblast-like
cell_814	(5) Smooth muscle cells/ fibroblast-like
cell_815	(5) Smooth muscle cells/ fibroblast-like
cell_816	(5) Smooth muscle cells/ fibroblast-like
cell_817	(5) Smooth muscle cells/ fibroblast-like
cell_818	(5) Smooth muscle cells/ fibroblast-like
cell_819	(5) Smooth muscle cells/ fibroblast-like
cell_820	(5) Smooth muscle cells/ fibroblast-like
cell_821	(5) Smooth muscle cells/ fibroblast-like
cell_822	(5) Smooth muscle cells/ fibroblast-like
cell_823	(5) Smooth muscle cells/ fibroblast-like
cell_824	(14) Cells related to cardiac neural crest
cell_825	(5) Smooth muscle cells/ fibroblast-like
cell_826	(5) Smooth muscle cells/ fibroblast-like
cell_827	(5) Smooth muscle cells/ fibroblast-like
cell_828	(5) Smooth muscle cells/ fibroblast-like
cell_829	(5) Smooth muscle cells/ fibroblast-like
cell_830	(5) Smooth muscle cells/ fibroblast-like
cell_831	(5) Smooth muscle cells/ fibroblast-like
cell_832	(5) Smooth muscle cells/ fibroblast-like
cell_833	(3) Subepicardial cells
cell_834	(5) Smooth muscle cells/ fibroblast-like
cell_835	(5) Smooth muscle cells/ fibroblast-like
cell_836	(0) Capillary endothelium
cell_837	(5) Smooth muscle cells/ fibroblast-like
cell_838	(5) Smooth muscle cells/ fibroblast-like
cell_839	(5) Smooth muscle cells/ fibroblast-like
cell_840	(5) Smooth muscle cells/ fibroblast-like
cell_841	(5) Smooth muscle cells/ fibroblast-like
cell_842	(5) Smooth muscle cells/ fibroblast-like
cell_843	(5) Smooth muscle cells/ fibroblast-like
cell_844	(5) Smooth muscle cells/ fibroblast-like
cell_845	(0) Capillary endothelium
cell_846	(5) Smooth muscle cells/ fibroblast-like
cell_847	(5) Smooth muscle cells/ fibroblast-like
cell_848	(5) Smooth muscle cells/ fibroblast-like
cell_849	(0) Capillary endothelium
cell_852	(5) Smooth muscle cells/ fibroblast-like
cell_853	(2) Fribroblast-like (AV mesenchyme related)
cell_854	(9) Epicardial cells
cell_855	(9) Epicardial cells
cell_857	(9) Epicardial cells
cell_858	(9) Epicardial cells
cell_860	(3) Subepicardial cells
cell_862	(2) Fribroblast-like (AV mesenchyme related)
cell_863	(2) Fribroblast-like (AV mesenchyme related)
cell_866	(8) Fibroblast-like (outflow tract & valve related)
cell_868	(0) Capillary endothelium
cell_870	(5) Smooth muscle cells/ fibroblast-like
cell_871	(5) Smooth muscle cells/ fibroblast-like
cell_872	(0) Capillary endothelium
cell_873	(5) Smooth muscle cells/ fibroblast-like
cell_874	(5) Smooth muscle cells/ fibroblast-like
cell_875	(5) Smooth muscle cells/ fibroblast-like
cell_876	(5) Smooth muscle cells/ fibroblast-like
cell_877	(2) Fribroblast-like (AV mesenchyme related)
cell_880	(5) Smooth muscle cells/ fibroblast-like
cell_881	(5) Smooth muscle cells/ fibroblast-like
cell_882	(5) Smooth muscle cells/ fibroblast-like
cell_883	(5) Smooth muscle cells/ fibroblast-like
cell_885	(3) Subepicardial cells
cell_886	(7) Artrial cardiomyocytes
cell_887	(0) Capillary endothelium
cell_888	(8) Fibroblast-like (outflow tract & valve related)
cell_889	(7) Artrial cardiomyocytes
cell_893	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_894	(5) Smooth muscle cells/ fibroblast-like
cell_895	(7) Artrial cardiomyocytes
cell_896	(7) Artrial cardiomyocytes
cell_897	(2) Fribroblast-like (AV mesenchyme related)
cell_898	(8) Fibroblast-like (outflow tract & valve related)
cell_899	(2) Fribroblast-like (AV mesenchyme related)
cell_900	(8) Fibroblast-like (outflow tract & valve related)
cell_901	(0) Capillary endothelium
cell_903	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_905	(5) Smooth muscle cells/ fibroblast-like
cell_907	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_909	(8) Fibroblast-like (outflow tract & valve related)
cell_912	(0) Capillary endothelium
cell_913	(0) Capillary endothelium
cell_916	(0) Capillary endothelium
cell_917	(0) Capillary endothelium
cell_918	(0) Capillary endothelium
cell_919	(5) Smooth muscle cells/ fibroblast-like
cell_920	(8) Fibroblast-like (outflow tract & valve related)
cell_921	(8) Fibroblast-like (outflow tract & valve related)
cell_924	(14) Cells related to cardiac neural crest
cell_925	(0) Capillary endothelium
cell_926	(7) Artrial cardiomyocytes
cell_927	(5) Smooth muscle cells/ fibroblast-like
cell_928	(7) Artrial cardiomyocytes
cell_929	(2) Fribroblast-like (AV mesenchyme related)
cell_930	(3) Subepicardial cells
cell_931	(0) Capillary endothelium
cell_932	(2) Fribroblast-like (AV mesenchyme related)
cell_933	(5) Smooth muscle cells/ fibroblast-like
cell_936	(9) Epicardial cells
cell_937	(9) Epicardial cells
cell_938	(3) Subepicardial cells
cell_939	(9) Epicardial cells
cell_940	(9) Epicardial cells
cell_941	(9) Epicardial cells
cell_942	(3) Subepicardial cells
cell_943	(9) Epicardial cells
cell_944	(5) Smooth muscle cells/ fibroblast-like
cell_945	(9) Epicardial cells
cell_946	(8) Fibroblast-like (outflow tract & valve related)
cell_947	(5) Smooth muscle cells/ fibroblast-like
cell_948	(9) Epicardial cells
cell_949	(9) Epicardial cells
cell_950	(3) Subepicardial cells
cell_951	(8) Fibroblast-like (outflow tract & valve related)
cell_952	(9) Epicardial cells
cell_953	(3) Subepicardial cells
cell_954	(2) Fribroblast-like (AV mesenchyme related)
cell_955	(9) Epicardial cells
cell_956	(3) Subepicardial cells
cell_957	(9) Epicardial cells
cell_958	(9) Epicardial cells
cell_959	(3) Subepicardial cells
cell_960	(8) Fibroblast-like (outflow tract & valve related)
cell_961	(9) Epicardial cells
cell_962	(2) Fribroblast-like (AV mesenchyme related)
cell_963	(5) Smooth muscle cells/ fibroblast-like
cell_964	(0) Capillary endothelium
cell_966	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_968	(9) Epicardial cells
cell_969	(3) Subepicardial cells
cell_970	(14) Cells related to cardiac neural crest
cell_971	(2) Fribroblast-like (AV mesenchyme related)
cell_972	(5) Smooth muscle cells/ fibroblast-like
cell_973	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_974	(5) Smooth muscle cells/ fibroblast-like
cell_975	(7) Artrial cardiomyocytes
cell_976	(9) Epicardial cells
cell_977	(2) Fribroblast-like (AV mesenchyme related)
cell_978	(2) Fribroblast-like (AV mesenchyme related)
cell_979	(8) Fibroblast-like (outflow tract & valve related)
cell_980	(7) Artrial cardiomyocytes
cell_981	(3) Subepicardial cells
cell_982	(7) Artrial cardiomyocytes
cell_983	(5) Smooth muscle cells/ fibroblast-like
cell_984	(5) Smooth muscle cells/ fibroblast-like
cell_985	(14) Cells related to cardiac neural crest
cell_987	(2) Fribroblast-like (AV mesenchyme related)
cell_988	(2) Fribroblast-like (AV mesenchyme related)
cell_989	(2) Fribroblast-like (AV mesenchyme related)
cell_990	(7) Artrial cardiomyocytes
cell_991	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_993	(9) Epicardial cells
cell_995	(7) Artrial cardiomyocytes
cell_996	(14) Cells related to cardiac neural crest
cell_997	(2) Fribroblast-like (AV mesenchyme related)
cell_998	(7) Artrial cardiomyocytes
cell_1000	(7) Artrial cardiomyocytes
cell_1001	(7) Artrial cardiomyocytes
cell_1003	(2) Fribroblast-like (AV mesenchyme related)
cell_1004	(7) Artrial cardiomyocytes
cell_1005	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_1006	(7) Artrial cardiomyocytes
cell_1007	(0) Capillary endothelium
cell_1008	(2) Fribroblast-like (AV mesenchyme related)
cell_1010	(7) Artrial cardiomyocytes
cell_1011	(7) Artrial cardiomyocytes
cell_1012	(8) Fibroblast-like (outflow tract & valve related)
cell_1013	(7) Artrial cardiomyocytes
cell_1014	(7) Artrial cardiomyocytes
cell_1015	(7) Artrial cardiomyocytes
cell_1016	(7) Artrial cardiomyocytes
cell_1017	(7) Artrial cardiomyocytes
cell_1018	(7) Artrial cardiomyocytes
cell_1019	(8) Fibroblast-like (outflow tract & valve related)
cell_1020	(7) Artrial cardiomyocytes
cell_1022	(2) Fribroblast-like (AV mesenchyme related)
cell_1023	(7) Artrial cardiomyocytes
cell_1024	(7) Artrial cardiomyocytes
cell_1025	(9) Epicardial cells
cell_1027	(7) Artrial cardiomyocytes
cell_1028	(8) Fibroblast-like (outflow tract & valve related)
cell_1030	(7) Artrial cardiomyocytes
cell_1031	(5) Smooth muscle cells/ fibroblast-like
cell_1032	(8) Fibroblast-like (outflow tract & valve related)
cell_1034	(7) Artrial cardiomyocytes
cell_1035	(8) Fibroblast-like (outflow tract & valve related)
cell_1036	(7) Artrial cardiomyocytes
cell_1037	(9) Epicardial cells
cell_1038	(7) Artrial cardiomyocytes
cell_1039	(7) Artrial cardiomyocytes
cell_1040	(5) Smooth muscle cells/ fibroblast-like
cell_1041	(7) Artrial cardiomyocytes
cell_1042	(7) Artrial cardiomyocytes
cell_1043	(14) Cells related to cardiac neural crest
cell_1044	(7) Artrial cardiomyocytes
cell_1045	(7) Artrial cardiomyocytes
cell_1046	(7) Artrial cardiomyocytes
